model,submodel,quality,type,stop,diagnosis,fix-scrapping
1000,0.02,0,A,223,1909,0
1000,0.02,2,A,549,840,1
1000,0.02,5,A,7162,7196,0
1000,0.02,4,B,2783,2900,0
1000,0.02,1,A,623,1789,0
1000,0.02,3,B,2718,2996,0
1000,0.02,2,A,309,952,0
1000,0.02,5,B,9399,9435,0
1000,0.02,2,A,76,757,0
1000,0.02,2,A,220,659,0
1000,0.02,3,A,1172,1446,0
1000,0.02,2,B,951,1465,0
1000,0.02,1,A,117,804,0
1000,0.02,5,A,102,144,1
1000,0.02,1,A,1417,2508,0
1000,0.02,1,B,2566,3384,0
1000,0.02,0,A,90,1754,0
1000,0.02,5,A,3989,4033,1
1000,0.02,0,A,3812,4587,0
1000,0.02,0,B,38,673,0
1000,0.02,0,B,749,2313,0
1000,0.02,0,B,90,1490,0
1000,0.02,5,A,23,49,0
1000,0.02,1,B,1082,1572,0
1000,0.02,3,B,2532,2796,0
1000,0.02,4,A,6369,6485,0
1000,0.02,4,A,8399,8458,0
1000,0.02,4,A,675,752,1
1000,0.02,3,B,12941,13206,0
1000,0.02,3,B,6121,6326,0
1000,0.02,1,A,516,1486,0
1000,0.02,1,A,131,1316,0
1000,0.02,1,B,870,1681,0
1000,0.02,5,B,7417,7484,1
1000,0.02,0,A,140,1245,0
1000,0.02,5,A,4766,4819,1
1000,0.02,2,A,2,488,1
1000,0.02,2,A,1664,2187,0
1000,0.02,4,A,2365,2511,0
1000,0.02,4,A,2922,3016,0
1000,0.02,5,A,1150,1199,1
1000,0.02,5,A,4776,4837,0
1000,0.02,5,A,12541,12615,1
1000,0.02,5,A,7713,7758,0
1000,0.02,2,A,322,674,0
1000,0.02,1,A,61,815,0
1000,0.02,5,B,953,1022,1
1000,0.02,5,B,15625,15677,0
1000,0.02,4,B,2004,2098,0
1000,0.02,0,A,303,1602,0
1000,0.02,1,A,392,982,0
1000,0.02,5,A,32221,32267,1
1000,0.02,5,A,15848,15875,0
1000,0.02,1,B,1263,2263,0
1000,0.02,3,B,4886,5055,0
1000,0.02,1,B,970,2006,0
1000,0.02,1,A,555,1064,0
1000,0.02,2,B,1121,1467,0
1000,0.02,1,B,2426,3195,0
1000,0.02,1,B,1353,1897,0
1000,0.02,2,A,3309,3686,0
1000,0.02,4,A,2517,2648,0
1000,0.02,5,A,29535,29592,0
1000,0.02,1,B,2459,3390,1
1000,0.02,3,B,7635,7869,0
1000,0.02,5,A,11712,11737,0
1000,0.02,2,A,612,1251,1
1000,0.02,2,B,1185,1408,0
1000,0.02,3,A,1171,1525,0
1000,0.02,0,B,1410,2859,0
1000,0.02,2,A,402,911,0
1000,0.02,2,B,8701,8985,0
1000,0.02,2,A,148,720,0
1000,0.02,1,A,200,1255,0
1000,0.02,0,A,10,1398,0
1000,0.02,2,A,1173,1645,0
1000,0.02,3,B,6940,7054,0
1000,0.02,5,A,338,400,1
1000,0.02,3,A,1512,1943,1
1000,0.02,1,B,307,836,0
1000,0.02,0,A,37,853,0
1000,0.02,1,A,15,832,0
1000,0.02,5,A,7683,7743,0
1000,0.02,4,A,4814,4947,0
1000,0.02,1,A,1043,2087,0
1000,0.02,0,A,128,769,0
1000,0.02,3,A,863,1039,0
1000,0.02,4,A,12041,12180,1
1000,0.02,0,B,35,998,0
1000,0.02,1,B,659,1362,0
1000,0.02,5,B,11500,11573,1
1000,0.02,2,B,707,1263,0
1000,0.02,1,A,1133,1986,0
1000,0.02,0,A,173,1081,0
1000,0.02,4,A,1179,1260,0
1000,0.02,4,A,6152,6294,0
1000,0.02,4,B,2585,2627,1
1000,0.02,3,A,530,887,0
1000,0.02,1,B,5933,6551,0
1000,0.02,4,A,5206,5303,1
1000,0.02,4,B,13688,13754,0
1000,0.02,2,B,2182,2678,0
1000,0.02,3,A,173,572,0
1000,0.02,3,A,3881,4323,0
1000,0.02,0,B,159,1414,0
1000,0.02,3,B,1424,1672,1
1000,0.02,2,B,867,1274,0
1000,0.02,0,B,396,2045,0
1000,0.02,1,B,2003,2494,0
1000,0.02,4,B,5580,5631,1
1000,0.02,3,A,962,1169,0
1000,0.02,1,B,704,1654,0
1000,0.02,5,A,728,797,0
1000,0.02,4,B,1757,1834,1
1000,0.02,1,B,2857,3722,0
1000,0.02,0,A,157,1832,0
1000,0.02,0,B,1498,2736,0
1000,0.02,4,A,5958,6014,1
1000,0.02,5,B,2388,2426,0
1000,0.02,2,B,10899,11234,0
1000,0.02,0,A,144,1922,0
1000,0.02,5,A,628,680,0
1000,0.02,3,A,2760,2949,0
1000,0.02,0,A,199,1839,0
1000,0.02,5,B,11738,11798,1
1000,0.02,2,A,2481,3168,0
1000,0.02,2,B,635,1225,0
1000,0.02,3,B,7856,7964,0
1000,0.02,2,B,8476,8800,1
1000,0.02,3,A,4583,4853,0
1000,0.02,1,A,1256,1956,0
1000,0.02,0,B,163,926,0
1000,0.02,2,A,2192,2647,0
1000,0.02,4,A,7424,7518,0
1000,0.02,1,B,1106,1751,0
1000,0.02,0,A,138,976,1
1000,0.02,4,B,70,180,0
1000,0.02,1,B,2518,3411,1
1000,0.02,5,A,8128,8177,0
1000,0.02,1,B,1583,2534,0
1000,0.02,3,B,666,965,0
1000,0.02,2,A,166,551,0
1000,0.02,0,A,85,779,0
1000,0.02,5,A,905,944,1
1000,0.02,4,B,3766,3864,0
1000,0.02,1,B,450,1400,0
1000,0.02,3,B,2293,2486,1
1000,0.02,2,B,1941,2500,0
1000,0.02,0,A,271,1160,0
1000,0.02,3,B,4290,4441,0
1000,0.02,4,B,12032,12083,0
1000,0.02,3,A,538,796,0
1000,0.02,5,B,7039,7081,0
1000,0.02,3,B,52,331,0
1000,0.02,0,A,1334,2041,0
1000,0.02,3,B,2725,2951,0
1000,0.02,5,B,378,428,1
1000,0.02,3,A,1532,1741,0
1000,0.02,4,A,5025,5172,0
1000,0.02,5,B,1134,1162,1
1000,0.02,5,A,25425,25491,0
1000,0.02,5,A,9075,9122,1
1000,0.02,0,A,596,1333,0
1000,0.02,4,A,4541,4645,0
1000,0.02,3,B,7939,8079,0
1000,0.02,4,A,2609,2676,0
1000,0.02,3,B,2810,3060,0
1000,0.02,1,B,1031,1871,0
1000,0.02,4,A,3928,4065,0
1000,0.02,5,B,4766,4793,1
1000,0.02,1,B,345,1191,0
1000,0.02,1,A,54,548,0
1000,0.02,1,B,16,962,0
1000,0.02,4,B,453,515,0
1000,0.02,1,B,2444,2901,0
1000,0.02,2,A,4989,5343,0
1000,0.02,5,B,4716,4782,0
1000,0.02,5,A,6145,6196,0
1000,0.02,5,A,4142,4215,0
1000,0.02,5,B,21227,21259,1
1000,0.02,4,A,4667,4808,1
1000,0.02,2,B,682,1277,0
1000,0.02,1,B,1774,2665,0
1000,0.02,1,A,456,1061,0
1000,0.02,2,A,153,517,0
1000,0.02,4,B,331,448,0
1000,0.02,4,A,2819,2910,0
1000,0.02,1,A,189,647,0
1000,0.02,0,A,1096,2311,0
1000,0.02,1,A,151,594,0
1000,0.02,0,B,107,1520,0
1000,0.02,2,B,3324,3864,0
1000,0.02,2,B,16389,16670,0
1000,0.02,1,A,236,712,0
1000,0.02,2,A,74,535,1
1000,0.02,3,B,252,409,0
1000,0.02,5,B,1546,1600,1
1000,0.02,1,B,429,1474,0
1000,0.02,3,A,2147,2476,1
1000,0.02,4,A,7862,7996,1
1000,0.02,2,A,340,1039,0
1000,0.02,4,A,7306,7406,0
1000,0.02,2,B,45,613,1
1000,0.02,2,B,18,373,0
1000,0.02,2,A,459,730,0
1000,0.02,0,B,238,1215,0
1000,0.02,4,B,2113,2190,1
1000,0.02,3,A,1314,1538,0
1000,0.02,0,A,445,1886,0
1000,0.02,5,B,2144,2206,0
1000,0.02,0,B,135,1785,0
1000,0.02,3,A,1934,2329,0
1000,0.02,2,A,254,913,0
1000,0.02,3,B,6619,6772,0
1000,0.02,5,A,9548,9578,0
1000,0.02,3,B,3156,3353,1
1000,0.02,3,A,354,768,0
1000,0.02,1,B,1952,2748,0
1000,0.02,0,A,159,1467,0
1000,0.02,1,A,625,1511,1
1000,0.02,2,B,1672,1979,1
1000,0.02,5,A,10722,10748,1
1000,0.02,2,B,4945,5255,0
1000,0.02,0,B,1423,2498,0
1000,0.02,2,A,1805,2174,0
1000,0.02,0,B,172,1810,0
1000,0.02,5,A,2413,2471,1
1000,0.02,0,A,300,1211,0
1000,0.02,3,B,2010,2267,0
1000,0.02,0,B,21,1765,0
1000,0.02,5,B,28651,28689,1
1000,0.02,2,A,1403,1741,0
1000,0.02,1,A,2402,3253,1
1000,0.02,5,B,85409,85482,1
1000,0.02,4,A,3205,3345,1
1000,0.02,2,B,507,850,1
1000,0.02,1,B,83,876,0
1000,0.02,0,B,197,1489,0
1000,0.02,4,B,3790,3848,1
1000,0.02,4,B,10878,10918,0
1000,0.02,5,B,13080,13140,1
1000,0.02,0,A,225,1217,0
1000,0.02,1,B,937,1288,0
1000,0.02,5,A,6830,6898,0
1000,0.02,4,B,8644,8727,0
1000,0.02,1,A,294,1270,0
1000,0.02,5,B,10620,10678,0
1000,0.02,0,A,315,990,0
1000,0.02,3,A,1462,1661,0
1000,0.02,5,A,4217,4247,0
1000,0.02,2,A,136,829,0
1000,0.02,5,B,20735,20777,1
1000,0.02,1,A,346,962,0
1000,0.02,1,A,630,1056,0
1000,0.02,5,B,6885,6948,1
1000,0.02,4,B,6164,6211,0
1000,0.02,5,A,4388,4414,0
1000,0.02,0,B,508,1866,0
1000,0.02,0,B,162,912,0
1000,0.02,5,A,495,550,1
1000,0.02,3,A,2535,2873,0
1000,0.02,0,B,114,892,0
1000,0.02,4,A,1453,1569,1
1000,0.02,0,B,64,726,0
1000,0.02,0,B,14,1276,1
1000,0.02,0,B,151,1634,0
1000,0.02,3,B,2155,2336,0
1000,0.02,5,A,10398,10444,1
1000,0.02,1,B,3011,3576,1
1000,0.02,4,A,83,212,0
1000,0.02,4,B,4741,4788,1
1000,0.02,3,B,9308,9568,0
1000,0.02,5,A,27334,27408,1
1000,0.02,5,B,1322,1365,0
1000,0.02,2,B,13465,13765,0
1000,0.02,4,B,14033,14142,0
1000,0.02,4,B,7457,7530,0
1000,0.02,1,A,868,1404,0
1000,0.02,5,A,44133,44186,1
1000,0.02,2,A,214,911,0
1000,0.02,4,A,9879,9982,0
1000,0.02,5,A,2450,2500,0
1000,0.02,1,A,987,1888,0
1000,0.02,3,B,1060,1327,0
1000,0.02,2,A,516,1108,0
1000,0.02,4,A,5561,5682,1
1000,0.02,3,A,6323,6558,0
1000,0.02,3,B,2741,2842,0
1000,0.02,4,A,2316,2400,1
1000,0.02,0,A,1551,2911,0
1000,0.02,3,B,6781,6936,0
1000,0.02,3,A,817,1135,0
1000,0.02,2,B,1689,1891,0
1000,0.02,4,B,209,255,0
1000,0.02,0,B,228,1149,0
1000,0.02,3,B,3799,3960,0
1000,0.02,3,B,4860,5118,0
1000,0.02,3,A,5637,5818,0
1000,0.02,4,B,1203,1303,0
1000,0.02,4,A,8853,8991,0
1000,0.02,0,B,183,1175,0
1000,0.02,1,B,2744,3412,1
1000,0.02,4,A,4764,4881,0
1000,0.02,5,A,19309,19354,1
1000,0.02,0,B,1258,2730,0
1000,0.02,0,B,1091,2069,0
1000,0.02,3,A,1945,2193,0
1000,0.02,5,B,2644,2677,1
1000,0.02,4,A,9644,9771,0
1000,0.02,2,A,2495,2763,0
1000,0.02,5,B,35771,35816,1
1000,0.02,3,B,6633,6920,0
1000,0.02,2,A,1126,1578,0
1000,0.02,5,A,14013,14060,0
1000,0.02,5,A,13118,13173,0
1000,0.02,3,B,1551,1668,0
1000,0.02,0,A,806,2228,0
1000,0.02,0,A,373,2065,0
1000,0.02,4,A,2969,3112,0
1000,0.02,4,A,14215,14332,0
1000,0.02,5,B,8874,8926,0
1000,0.02,2,A,212,887,0
1000,0.02,2,A,3309,3832,0
1000,0.02,1,A,1145,2327,0
1000,0.02,3,A,2337,2722,0
1000,0.02,0,B,1043,2420,0
1000,0.02,2,A,792,1242,0
1000,0.02,5,A,5567,5617,0
1000,0.02,4,B,677,765,1
1000,0.02,4,B,2499,2552,1
1000,0.02,4,B,8734,8817,0
1000,0.02,3,B,4189,4313,0
1000,0.02,3,B,5382,5616,0
1000,0.02,1,A,523,1067,0
1000,0.02,2,A,1338,1694,0
1000,0.02,5,A,10061,10097,0
1000,0.02,0,A,483,2013,0
1000,0.02,4,B,7784,7873,1
1000,0.02,4,B,4586,4654,0
1000,0.02,0,B,1413,3113,0
1000,0.02,1,B,1435,2017,0
1000,0.02,1,B,615,1227,0
1000,0.02,3,B,4141,4396,0
1000,0.02,4,A,5782,5929,0
1000,0.02,5,A,22213,22279,1
1000,0.02,1,B,4929,5894,0
1000,0.02,0,B,772,1818,0
1000,0.02,1,A,1470,2255,0
1000,0.02,4,B,6786,6860,0
1000,0.02,5,B,41075,41113,1
1000,0.02,0,B,37,694,0
1000,0.02,5,A,7729,7803,1
1000,0.02,0,B,263,1697,0
1000,0.02,2,B,8053,8471,0
1000,0.02,2,A,864,1304,0
1000,0.02,2,A,2179,2842,1
1000,0.02,0,A,192,1370,0
1000,0.02,3,A,2019,2203,0
1000,0.02,3,A,5023,5427,0
1000,0.02,1,A,68,880,1
1000,0.02,5,B,5072,5112,1
1000,0.02,5,A,7003,7035,0
1000,0.02,5,A,2104,2153,1
1000,0.02,3,B,12896,13187,0
1000,0.02,2,A,358,897,0
1000,0.02,5,B,3385,3414,0
1000,0.02,2,B,3655,3961,0
1000,0.02,5,B,1483,1520,0
1000,0.02,4,A,754,879,1
1000,0.02,2,B,3559,3790,0
1000,0.02,0,B,74,1424,0
1000,0.02,5,B,9763,9835,1
1000,0.02,1,A,430,1241,0
1000,0.02,1,A,538,1672,0
1000,0.02,2,B,866,1230,0
1000,0.02,0,A,108,709,0
1000,0.02,1,B,2806,3333,0
1000,0.02,1,B,585,1484,1
1000,0.02,4,A,6323,6415,1
1000,0.02,0,B,66,1376,0
1000,0.02,2,A,1084,1573,0
1000,0.02,4,A,8105,8220,0
1000,0.02,0,B,765,2441,0
1000,0.02,4,B,3741,3797,1
1000,0.02,4,B,4066,4121,0
1000,0.02,5,A,5517,5576,0
1000,0.02,1,A,797,1675,0
1000,0.02,3,B,5093,5355,0
1000,0.02,5,B,4891,4933,1
1000,0.02,4,B,6293,6407,1
1000,0.02,1,A,73,959,0
1000,0.02,0,B,400,1586,0
1000,0.02,5,A,954,1005,1
1000,0.02,5,B,5491,5562,1
1000,0.02,0,A,597,1356,0
1000,0.02,2,A,887,1553,0
1000,0.02,4,A,3693,3804,0
1000,0.02,4,A,7508,7586,1
1000,0.02,4,B,15945,16061,1
1000,0.02,3,A,1440,1810,0
1000,0.02,1,B,1218,1856,0
1000,0.02,1,A,304,1221,0
1000,0.02,4,A,5166,5275,0
1000,0.02,4,B,18059,18127,0
1000,0.02,2,B,2130,2398,0
1000,0.02,1,A,453,1603,0
1000,0.02,3,B,80,242,0
1000,0.02,0,B,361,1251,0
1000,0.02,5,B,25696,25737,1
1000,0.02,2,A,242,726,0
1000,0.02,5,B,6048,6096,1
1000,0.02,4,B,10868,10922,0
1000,0.02,5,B,11670,11730,1
1000,0.02,4,A,25250,25310,0
1000,0.02,3,A,3099,3263,1
1000,0.02,2,B,3066,3336,0
1000,0.02,2,A,74,433,1
1000,0.02,5,A,16557,16619,1
1000,0.02,5,A,3018,3053,1
1000,0.02,4,A,1545,1663,0
1000,0.02,5,A,9120,9158,1
1000,0.02,5,A,4484,4521,0
1000,0.02,4,B,8345,8445,0
1000,0.02,5,A,4028,4054,1
1000,0.02,0,B,198,1897,0
1000,0.02,5,B,5859,5904,0
1000,0.02,3,A,2264,2441,1
1000,0.02,4,B,2386,2479,1
1000,0.02,3,A,62,467,0
1000,0.02,1,B,165,921,0
1000,0.02,0,A,311,1172,0
1000,0.02,2,B,5660,6217,0
1000,0.02,3,B,1381,1591,0
1000,0.02,3,A,533,839,0
1000,0.02,3,A,22,445,0
1000,0.02,3,B,3155,3440,0
1000,0.02,0,B,113,1758,0
1000,0.02,1,B,1395,2010,0
1000,0.02,2,A,244,576,0
1000,0.02,1,B,3639,4041,0
1000,0.02,4,A,1772,1908,0
1000,0.02,5,B,10009,10058,0
1000,0.02,1,A,3009,3742,0
1000,0.02,3,B,6252,6365,0
1000,0.02,4,A,27559,27650,1
1000,0.02,5,B,5689,5762,0
1000,0.02,0,B,1149,2203,0
1000,0.02,5,B,8127,8159,1
1000,0.02,4,B,7455,7570,0
1000,0.02,2,B,5347,5580,0
1000,0.02,4,A,5662,5747,0
1000,0.02,4,A,4599,4652,0
1000,0.02,3,B,7070,7342,0
1000,0.02,0,B,224,1260,0
1000,0.02,2,B,1606,2033,0
1000,0.02,1,B,1260,1624,0
1000,0.02,5,A,11988,12053,0
1000,0.02,4,A,367,469,1
1000,0.02,1,A,314,1025,0
1000,0.02,2,A,798,1444,0
1000,0.02,1,B,288,1262,0
1000,0.02,4,A,2972,3109,0
1000,0.02,3,B,4477,4620,0
1000,0.02,5,B,11554,11617,0
1000,0.02,0,A,270,1527,1
1000,0.02,4,B,11421,11483,1
1000,0.02,5,B,42344,42397,0
1000,0.02,0,A,703,1570,0
1000,0.02,2,A,2413,2939,0
1000,0.02,4,A,11508,11558,0
1000,0.02,0,B,1937,2882,0
1000,0.02,5,A,14741,14789,0
1000,0.02,5,A,27713,27770,1
1000,0.02,5,B,7554,7598,0
1000,0.02,1,A,548,1046,0
1000,0.02,4,B,385,440,1
1000,0.02,0,B,660,1757,0
1000,0.02,5,A,3128,3175,1
1000,0.02,4,A,1898,1955,0
1000,0.02,1,A,717,1371,0
1000,0.02,3,B,1148,1287,0
1000,0.02,2,A,1212,1632,1
1000,0.02,4,A,3915,4050,0
1000,0.02,4,B,4098,4161,1
1000,0.02,1,B,572,1463,0
1000,0.02,3,A,318,595,0
1000,0.02,5,A,19744,19791,0
1000,0.02,4,B,12182,12238,0
1000,0.02,3,A,2512,2833,1
1000,0.02,3,B,2672,2922,0
1000,0.02,4,B,381,484,0
1000,0.02,5,B,7150,7209,1
1000,0.02,4,B,2706,2783,1
1000,0.02,5,A,5857,5914,0
1000,0.02,3,A,369,719,0
1000,0.02,4,A,9616,9745,0
1000,0.02,3,A,5684,5835,0
1000,0.02,2,A,46,504,0
1000,0.02,0,A,683,2258,0
1000,0.02,1,A,6,805,0
1000,0.02,4,A,2960,3053,1
1000,0.02,2,A,256,850,1
1000,0.02,4,B,11993,12068,0
1000,0.02,1,A,3351,4063,0
1000,0.02,4,B,9429,9521,0
1000,0.02,3,B,5247,5350,0
1000,0.02,5,B,747,806,0
1000,0.02,4,B,3995,4108,1
1000,0.02,5,A,15153,15187,0
1000,0.02,1,B,797,1460,0
1000,0.02,2,A,1832,2336,0
1000,0.02,3,B,2218,2398,0
1000,0.02,2,B,106,390,0
1000,0.02,5,A,32078,32125,1
1000,0.02,2,A,539,791,0
1000,0.02,2,B,178,769,0
1000,0.02,0,B,100,1151,0
1000,0.02,3,B,569,763,1
1000,0.02,0,B,112,1670,0
1000,0.02,4,A,22883,22973,0
1000,0.02,4,A,10599,10731,1
1000,0.02,2,A,1900,2524,0
1000,0.02,5,A,189,215,0
1000,0.02,0,A,602,1418,0
1000,0.02,1,B,2,995,0
1000,0.02,3,A,3059,3414,0
1000,0.02,1,B,332,1166,0
1000,0.02,0,B,942,2469,1
1000,0.02,3,B,1609,1804,0
1000,0.02,3,B,1603,1798,0
1000,0.02,1,A,550,1529,0
1000,0.02,3,B,12987,13141,0
1000,0.02,0,A,447,1152,0
1000,0.02,3,A,5687,6032,0
1000,0.02,1,B,8204,8746,0
1000,0.02,1,B,2646,3681,0
1000,0.02,0,A,143,1243,0
1000,0.02,1,B,1957,2455,0
1000,0.02,2,A,4,617,0
1000,0.02,1,A,356,1424,0
1000,0.02,2,A,239,681,0
1000,0.02,3,A,760,1016,0
1000,0.02,0,B,1,660,0
1000,0.02,2,B,10939,11267,0
1000,0.02,4,A,628,706,0
1000,0.02,4,A,12353,12405,0
1000,0.02,5,A,4265,4305,1
1000,0.02,2,A,870,1508,0
1000,0.02,5,B,33,85,1
1000,0.02,2,B,665,1116,0
1000,0.02,2,B,4828,5088,0
1000,0.02,2,A,1399,1938,0
1000,0.02,2,B,1821,2328,0
1000,0.02,5,A,1939,1996,0
1000,0.02,4,A,581,651,1
1000,0.02,2,A,1668,2088,0
1000,0.02,5,A,11462,11519,1
1000,0.02,2,A,215,549,0
1000,0.02,4,B,457,533,0
1000,0.02,1,A,158,1152,0
1000,0.02,5,B,5533,5587,1
1000,0.02,1,B,1315,1669,0
1000,0.02,4,B,8224,8310,0
1000,0.02,5,A,18346,18413,0
1000,0.02,3,A,2828,3016,0
1000,0.02,4,B,7632,7720,0
1000,0.02,3,B,12671,12944,0
1000,0.02,3,A,1591,1899,0
1000,0.02,0,A,296,1307,0
1000,0.02,5,B,3050,3109,1
1000,0.02,3,B,3060,3334,0
1000,0.02,3,A,4728,4904,0
1000,0.02,5,B,5400,5465,1
1000,0.02,5,B,12515,12577,0
1000,0.02,3,A,226,569,0
1000,0.02,2,A,2137,2496,0
1000,0.02,3,A,5573,5813,0
1000,0.02,4,B,10384,10484,1
1000,0.02,2,A,1037,1371,0
1000,0.02,4,B,1375,1454,1
1000,0.02,2,B,439,889,0
1000,0.02,2,A,1158,1548,0
1000,0.02,5,B,5763,5804,1
1000,0.02,3,B,151,273,0
1000,0.02,2,A,3491,3738,0
1000,0.02,3,A,357,577,1
1000,0.02,0,B,777,1383,0
1000,0.02,1,B,495,1345,0
1000,0.02,5,B,23045,23096,1
1000,0.02,3,B,72,269,1
1000,0.02,1,A,631,1536,0
1000,0.02,0,A,582,2182,0
1000,0.02,4,B,8320,8401,0
1000,0.02,4,B,10194,10234,0
1000,0.02,3,A,2417,2739,0
1000,0.02,1,B,52,1088,0
1000,0.02,2,A,4594,4958,0
1000,0.02,2,B,3762,4302,0
1000,0.02,5,B,4736,4785,0
1000,0.02,5,A,7822,7891,1
1000,0.02,1,B,5239,5656,0
1000,0.02,0,A,68,1292,0
1000,0.02,5,A,19552,19589,1
1000,0.02,2,A,840,1355,0
1000,0.02,5,B,2266,2319,1
1000,0.02,1,B,6,594,1
1000,0.02,2,B,3470,4016,0
1000,0.02,5,B,2421,2479,1
1000,0.02,2,B,205,604,1
1000,0.02,2,A,3491,4044,0
1000,0.02,2,A,1710,2206,1
1000,0.02,5,A,41089,41147,0
1000,0.02,0,A,259,1179,1
1000,0.02,4,B,3603,3706,0
1000,0.02,1,A,1522,1949,0
1000,0.02,5,B,6227,6263,0
1000,0.02,5,B,12204,12239,0
1000,0.02,3,B,514,687,0
1000,0.02,3,A,577,924,0
1000,0.02,1,B,859,1302,0
1000,0.02,0,A,394,2021,0
1000,0.02,1,A,380,832,0
1000,0.02,3,B,4019,4150,0
1000,0.02,2,B,125,512,0
1000,0.02,4,B,3369,3433,0
1000,0.02,1,A,721,1291,0
1000,0.02,2,B,264,476,0
1000,0.02,0,A,193,1175,0
1000,0.02,0,B,343,1002,0
1000,0.02,2,B,5369,5636,0
1000,0.02,2,A,7,396,0
1000,0.02,5,B,9534,9589,0
1000,0.02,0,A,238,915,0
1000,0.02,5,B,1478,1525,0
1000,0.02,0,A,1040,2108,0
1000,0.02,4,B,11611,11670,0
1000,0.02,1,A,121,875,0
1000,0.02,2,B,5347,5679,0
1000,0.02,5,B,5709,5738,0
1000,0.02,3,B,603,737,0
1000,0.02,5,A,1255,1287,0
1000,0.02,4,B,33383,33451,1
1000,0.02,0,A,74,1216,0
1000,0.02,5,A,2841,2878,0
1000,0.02,3,B,9732,9921,1
1000,0.02,2,A,821,1130,0
1000,0.02,1,B,1221,2257,0
1000,0.02,0,B,434,1565,0
1000,0.02,3,A,1689,2034,1
1000,0.02,2,A,739,1162,1
1000,0.02,1,A,1089,2100,0
1000,0.02,2,A,1929,2597,1
1000,0.02,0,A,669,1294,0
1000,0.02,1,B,381,1172,0
1000,0.02,2,A,849,1426,0
1000,0.02,4,A,4290,4358,0
1000,0.02,3,B,11176,11375,0
1000,0.02,3,B,8159,8430,0
1000,0.02,2,B,3304,3759,0
1000,0.02,1,B,1292,1937,0
1000,0.02,1,A,3604,4094,0
1000,0.02,3,A,14838,15136,0
1000,0.02,3,B,5589,5827,0
1000,0.02,5,B,13233,13306,0
1000,0.02,5,A,6771,6835,1
1000,0.02,4,B,2791,2889,0
1000,0.02,2,B,923,1321,0
1000,0.02,3,A,1980,2204,0
1000,0.02,4,B,5277,5327,0
1000,0.02,2,A,451,738,0
1000,0.02,1,B,4363,4857,0
1000,0.02,2,B,1280,1668,1
1000,0.02,3,A,2736,3110,0
1000,0.02,2,A,1061,1588,0
1000,0.02,4,A,1099,1162,1
1000,0.02,1,A,732,1507,0
1000,0.02,4,B,12459,12529,0
1000,0.02,5,B,6513,6581,0
1000,0.02,0,B,134,1580,0
1000,0.02,1,A,116,519,0
1000,0.02,0,A,8,1224,0
1000,0.02,1,B,3030,3777,0
1000,0.02,3,B,910,1128,0
1000,0.02,2,A,1876,2378,0
1000,0.02,3,A,2929,3145,0
1000,0.02,2,A,77,678,0
1000,0.02,4,B,1409,1449,1
1000,0.02,5,B,2247,2289,1
1000,0.02,2,B,3717,4069,0
1000,0.02,1,B,2063,2906,0
1000,0.02,3,A,392,559,0
1000,0.02,3,A,3551,3984,0
1000,0.02,2,A,213,882,0
1000,0.02,2,A,926,1622,0
1000,0.02,3,A,196,634,0
1000,0.02,5,B,16978,17030,1
1000,0.02,0,A,1059,2700,0
1000,0.02,0,B,709,2245,0
1000,0.02,5,B,9912,9942,1
1000,0.02,5,A,26112,26178,1
1000,0.02,2,A,229,685,0
1000,0.02,1,B,633,1071,0
1000,0.02,3,B,900,1018,1
1000,0.02,2,B,4730,4969,1
1000,0.02,0,A,80,1814,0
1000,0.02,4,B,4774,4822,0
1000,0.02,0,B,266,1057,0
1000,0.02,0,A,1158,1986,0
1000,0.02,4,A,5245,5383,1
1000,0.02,4,A,3622,3703,0
1000,0.02,3,A,230,535,0
1000,0.02,1,A,1290,2139,0
1000,0.02,0,B,81,1020,0
1000,0.02,0,A,362,1554,0
1000,0.02,3,A,5100,5417,0
1000,0.02,4,B,6837,6936,0
1000,0.02,2,B,4429,5027,1
1000,0.02,3,B,702,865,0
1000,0.02,2,B,2222,2803,0
1000,0.02,5,A,824,898,1
1000,0.02,3,B,3701,3971,0
1000,0.02,0,A,65,1395,0
1000,0.02,3,A,3235,3623,0
1000,0.02,3,B,2823,3119,1
1000,0.02,2,A,188,722,1
1000,0.02,3,B,2745,2952,0
1000,0.02,0,A,892,2351,0
1000,0.02,1,B,2025,2663,0
1000,0.02,3,B,3411,3695,0
1000,0.02,1,A,1924,2541,0
1000,0.02,4,A,9911,9999,1
1000,0.02,4,B,111,166,0
1000,0.02,4,B,4106,4157,0
1000,0.02,1,A,121,614,0
1000,0.02,2,A,742,1123,0
1000,0.02,1,A,1136,2137,0
1000,0.02,3,A,1995,2171,0
1000,0.02,4,A,338,461,0
1000,0.02,2,A,1563,1868,0
1000,0.02,5,B,5538,5608,1
1000,0.02,2,A,238,876,0
1000,0.02,4,A,153,280,0
1000,0.02,0,B,1839,2472,0
1000,0.02,2,B,2337,2662,0
1000,0.02,2,A,757,1193,0
1000,0.02,5,B,27731,27783,1
1000,0.02,3,B,3430,3669,0
1000,0.02,3,B,59,358,0
1000,0.02,2,A,290,860,0
1000,0.02,2,A,1731,2369,0
1000,0.02,1,B,402,932,0
1000,0.02,1,B,565,1209,0
1000,0.02,3,A,2230,2636,0
1000,0.02,4,B,20833,20892,0
1000,0.02,1,A,80,679,1
1000,0.02,4,B,14619,14717,0
1000,0.02,1,A,936,1667,0
